,text,created_at
1012,RT @sato51643335: 「国立大教員は「研究費を稼ぐためにやっている」と説明。私立大の男性教授は「堂々とはできない。大学には兼業を申告していない」と話した。」:初めて知ったという方もいらっしゃると思いますが、現在の研究コミュニティの歪みのひとつです。 https:/…,2021-09-13 09:26:47+00:00
1013,"RT @daijapan: 選手がペットボトルを残したまま捨てるのは、ペットボトルに誰かにドーピング薬を入れられ出場停止になることを恐れ一度目を離したら常に蓋が開いていないものを飲むように教えられている為です。

「夢壊された」　感染おびえ、残飯処理　五輪清掃員が感じた失望 |…",2021-09-13 00:27:38+00:00
1014,@Keni_Orange 昔から伝わる言葉として「練習は試合のように、試合は練習のようにプレーせよ」というのがありますね。僕は今もこれを心掛けてプレーしています。,2021-09-13 00:19:46+00:00
1015,@Keni_Orange 故に「無意識的に出来るようになるための練習」をするんですよね。,2021-09-12 23:52:58+00:00
1016,@Cur4E7Iox5S0mOR 大したことないのでは,2021-09-12 23:18:03+00:00
1017,RT @tyomateee: 大学のフットボールの試合にて猫が高所から落下する事故が発生、無事無傷で受け止められ沸き上がる観客 https://t.co/hc538flJq5,2021-09-12 22:39:34+00:00
1018,RT @OKB1917: この前は「大学院ではなく大学の卒業年次を書いてください」という不思議なメールを貰ったりして、どうも霞ヶ関ワールドでは学部がキャリア評価の基準であるらしいことはよくわかった,2021-09-12 22:36:09+00:00
1019,RT @m2956train: 無人駅の割合、埼玉県は237駅中僅か7駅、沖縄に次いで2番目に無人駅の少ない県。東京でさえ75駅存在している。つまり埼玉はメガシティ。 https://t.co/gv4WyPExAG,2021-09-12 22:29:55+00:00
1020,勝利の美酒は、Mumm https://t.co/BOOdmfRD4P,2021-09-12 22:29:02+00:00
1021,まぁ、44歳になってもテニスに進歩があるということが分かったので、ちょっと嬉しい。これからも年寄り並みの嫌らしいテニスをやっていきたい,2021-09-12 22:26:04+00:00
1022,"眼圧下げれば良いのなら単に降圧剤を点眼薬で挿せば良いのでは？大昔ステロイド高眼圧症で38mmHgまで行った時は眼科で降圧剤処方してもらったら2日で12まで下がったんだけど？
https://t.co/qjsQkSJuC4",2021-09-12 22:19:19+00:00
1023,RT @ReutersJapan: 迷子のフンボルトペンギン。海流により住んでいた場所から流されてしまったらしい。 https://t.co/xuAJslcmOa,2021-09-12 22:07:14+00:00
1024,@Keni_Orange お静かにお願いいたしますw,2021-09-12 22:04:08+00:00
1025,@Keni_Orange 良く分からないんですが、BizDevという響きに憧れる外資ワナビーって多い気がしています。,2021-09-12 22:01:10+00:00
1026,"RT @_kohta: MNISTに含まれる舐め腐ったデータたち
[[1 0 0 0 5]
 [0 2 0 9 8]
 [9 4 4 2 1]
 [9 4 4 4 1]
 [1 8 1 9 4]] https://t.co/wnBIyTIces",2021-09-12 21:55:41+00:00
1027,"RT @marunouchi_yu: あのアカウントが売りに出てますよ！！これ中身はクソキモおっさんだったのか？恐いよぉ...
https://t.co/2BXmCOzkmk https://t.co/USl7cce9kx",2021-09-12 21:34:54+00:00
1028,"RT @consultnt_a: 行動経済学は学問の根本にあった有名論文が軒並み捏造とチェリーピックでできてて再現性がないことが暴かれてしまい、学問としてジャンルごと死ぬ可能性があるのだわ
マーケターとかも対応が遅れると、煽りを喰らって死にそう
ゴッドハンド発覚で日本の考古学が…",2021-09-12 21:26:02+00:00
1029,@0_u0 それがダメなのでは,2021-09-12 21:25:49+00:00
1030,RT @wkbme: ここしばらくは最も稼ぎようのある「データを収集・加工してライブラリに投げる」みたいな大卒レベルの仕事を大卒の人たちができず、研究肌の人はどういうわけかやりたがらないという間隙が見えたのでそこを突いています。,2021-09-12 21:24:42+00:00
1031,RT @kanahei_: チャーハン https://t.co/sflJqHRTdY,2021-09-12 21:18:31+00:00
1032,東京都のコロナ4指標（正規化＆季節調整済み）プロット、陽性者数はぐんぐん下がり続け、軽症＆中等症者数と重症者数も減少トレンドにあるが、最も遅れて動く遅延指標である死亡者数だけはまだ上がり続けている… https://t.co/HwiNb7zLCu,2021-09-12 18:53:11+00:00
1033,RT @knshtyk: こち亀一巻のKindleレビュー こわい https://t.co/jl2Sp9052i,2021-09-12 18:30:09+00:00
1034,今回は、長年愛用してきたアエロドライブ（回転がかかりやすい）をやめて元のピュアドライブ（反発力が高く弾きやすい）にラケットを替えたのが大きかった気がする。ある程度強い球でラリーの応酬を続けていてもしっかり叩けるので、途中でうっかり甘い球を送ってしまって先に攻撃される場面が減った,2021-09-12 17:09:37+00:00
1035,@Keni_Orange お疲れ様ですw,2021-09-12 16:56:58+00:00
1036,チーム全体でも5-0で完勝。良い一日であった,2021-09-12 15:52:39+00:00
1037,"テニス実業団リーグ今季初戦、シングルス3で出て6-0, 6-0の串団子で勝ちました。苦手の大宮ハードを克服できた気がする https://t.co/eIHCsnmjyq",2021-09-12 12:02:00+00:00
1038,そして大宮ハードは自分にとっては最も苦手なサーフェスでござる（速いハード＆常時吹く強風）,2021-09-12 08:14:36+00:00
1039,"s/34回目/4回目

どうでも良いが今季は何故か外資ITだけのグループに入れられたでござる",2021-09-12 08:08:35+00:00
1040,大宮の荒川河川敷健保グラウンドテニスコートという最果ての地に向かってゐる（3年ぶり確か34回目）,2021-09-12 08:07:36+00:00
1041,RT @5ducks5: 当たり前ですけど、人は自分が知ってる事しか知らないし、自分に見えてるものしか見えてません。だから他人と接する時には想像力が大切なんです。自分が何を知らないか、自分に何が見えてないかを想像する力です。この想像力こそが敬意です。態度が悪い人に不足してるのは…,2021-09-12 08:00:57+00:00
1042,"RT @flightradar24: #NeverForget
#911Memorial
#911Anniversary

https://t.co/zTMLoQwcUM https://t.co/Oc5nqOdHpV",2021-09-12 08:00:34+00:00
1043,@Yuryu コメント有難うございます！ほぼ僕が想像した通りの内容でした（笑）。仰られるような「実態の声」がもっと広く伝わって欲しいなと思いました。,2021-09-12 07:27:19+00:00
1044,おはようございます、本日はテニス実業団リーグ今季初戦です（眠い）,2021-09-12 06:42:27+00:00
1045,@natsumi_k @garyu これって結局言っている当人がマウンティングしているだけなんだろうなと思いました。「俺様には出来るがお前らには出来まい」的な。,2021-09-12 00:30:49+00:00
1046,@jyoshise おじさん世代にとっては「俺たちひょうきん族」のOPですよね。,2021-09-12 00:17:17+00:00
1047,"東京都のコロナ4指標（正規化＆季節調整済み）プロット、ようやく他の3指標を追って死亡者数も増加が鈍化してきたが、まだ増加自体は止まっていない模様
https://t.co/k997QHgr61 https://t.co/h8VwATg1gq",2021-09-12 00:14:10+00:00
1048,"精度はそこまで高くなくても役に立つ機械学習、Boxの""All models are wrong; but some are useful""を地で行っている感じがして良いと思うんですが、皆さんどうでしょう
https://t.co/kCAPFsd0Dx",2021-09-11 23:55:09+00:00
1049,@issei_sato それに対してパトレイバーは志願制ですね。,2021-09-11 23:50:15+00:00
1050,"RT @ATPMediaInfo: Most Grand Slam Men's Finals of All Time
1 @DjokerNole 31 (20-10)
1 @RogerFederer 31 (20-11)
3 @RafaelNadal 28 (20-8)
4 I…",2021-09-11 23:25:25+00:00
1051,"RT @atptour: 53 shots.

A rally you'll never forget. #USOpen

https://t.co/VGLeMSUrSK",2021-09-11 23:04:12+00:00
1052,RT @Aggregats: ドラッグストアでバイトしてた時、華奢な体格のレジ打ちしかしてない女子大生と恵まれた体格のせいで棚卸しばっかり押しつけられる俺の時給が同じなの明らかにおかしいだろと思っていたが、俺が晴れてレジ打ちに栄転した初日にレジ誤差5000円を叩き出し、そこから…,2021-09-11 22:24:35+00:00
1053,"シリコンバレー民やシアトル民やテキサス民の意見求む
https://t.co/WsgVwDZuZb",2021-09-11 22:14:42+00:00
1054,"RT @eichi_ei: アカデミアでは多かれ少なかれ20年位前から既に起きている話。
今、その結果が分かりやすく出てきている。",2021-09-11 22:05:07+00:00
1055,RT @Sz73B: 壮年で辞めさせられて、後の補償はないような世界だと、後進を育てるメリットなんかないから、むしろ潰した方がメリットになるわな。自分が辞めさせられた後のことなんか知らん。,2021-09-11 22:04:58+00:00
1056,"RT @masayomasayo: 医クラのみんなが過去のメディアに対し根に持ってることが三つある。一つはステロイドバッシング。一つは大野産婦人科事件。一つは子宮頸がんワクチン。
こうしてすぐにコメントしてもらえるような時代になったのは進歩！あの悪夢がぶり返さなくて良かった。さ…",2021-09-11 21:49:35+00:00
1057,RT @star_rin_cccp: 最近photoshopを弄り始めたので早速エジョフを消してみた https://t.co/ZDleGbf8UE,2021-09-11 21:49:04+00:00
1058,@Keni_Orange 国境再開されたらまた行きたいです。。。,2021-09-11 20:50:13+00:00
1059,"RT @BBCWorld: 90% of adults in Republic of Ireland now fully vaccinated
 https://t.co/4SUpk0sPBH",2021-09-11 20:47:34+00:00
1060,ブログ更新しました。 / 「あえて精度勝負をしない機械学習」という選択肢 - 渋谷駅前で働くデータサイエンティストのブログ https://t.co/kCAPFsd0Dx,2021-09-11 18:36:16+00:00
1061,"非常に良い話。さくら坂の脇にも、六本木ヒルズの再開発計画から取り残された古民家が何軒かひっそりと残っているのをちょっと思い出した
https://t.co/C0xgrGVpor",2021-09-11 18:13:41+00:00
1062,完全同意。自分なら仮に45歳定年で会社を追い出されても専門性を活かして食っていけると思うけど、他の人もそうだとは限らないので / 「45歳定年制を実現させたいならまず、『凡人』が凡人なりに45歳で新たな職に挑戦し、きちんと生きてい… https://t.co/bIulPg43hp,2021-09-11 17:48:18+00:00
1063,RT @shohei_ub: https://t.co/a7CccjfPlR,2021-09-11 16:34:06+00:00
1064,"RT @shohei_ub: コロナ禍でMicrosoft社6万人がフルリモートになったことの仕事への影響を調べた壮大な社会実験結果：

- グループ外との関係性が希薄化し、グループ内の関係性が強化された
- サイロ化され、非公式の協働ネットワークが崩壊した
- 新規に発生する…",2021-09-11 16:34:02+00:00
